Tumor_Barcode	PGA	PGA_Subclonal	PGA_TETRA	PGA_LOH	PGA_Haploid_LOH	MCN	MCN_WGD	MCN_CHR	DPClust_Mutations	ASCAT_Purity	ASCAT_Ploidy	BB_Purity	BB_Ploidy	CCUBE_Purity	GOF	High_Purity	WGD_MP2_Number	WGD_MP2_Ratio	WGD_EVEN_Ratio	nWGD_CCF_MCluster	nWGD_CCF_MCluster_Detail	nWGD_Substantial_Segment	nWGD_Substantial_Segment_Detail	Super_Cluster_1	Super_Cluster_5	Super_Cluster_10	Homozoygous_Deletion	Homozoygous_Deletion2	Homozoygous_Deletion_Detail	DPCLUST_Detail
NSLC-0719-T01	0.1518841621674343	0.0014809957705715605	1.0750492905424755e-4	0.10034867024429371	0.019107510233170057	0.07447715570287618	nWGD	1	8760	0.73	1.97667009838961	0.72489	1.9524406175748	0.7826607642890389	0.979413891030224	""	0		0.021125465593252672	0	""	0	""	0	0	0	0	N	""	C3|1.02|8311; C6|0.19|253
NSLC-0720-T01	0.9501650672544845	0.09077566927365108	0.28483170679429	0.32747826537592134	0.13746329766390727	0.8899911351073017	WGD	21	5142	0.21	3.74776504355205	0.20748	3.68000819620161		0.861959015509554	""	22	0.3181818181818182	0.5925142311727004	0	""	2	chr7:49.66|chr9:10.12	0	0	0	0	N	""	C3|1.1|5101
NSLC-0721-T01	0.9374082345268407	0.09431528885291492	0.3403455126936103	0.23653780486589948	0.2274266375153592	0.9363940214985389	WGD	22	14990	0.54	3.55630670699964	0.55512	3.38493373347264	0.550422525386093	0.860016546922624	""	746	0.1193029490616622	0.653175181329808	0	""	0	""	0	0	0	0	N	""	C2|0.94|12620; C3|0.39|2270
NSLC-0722-T01	0.7565922756929865	0.43222839134553753	0.03365854480551138	0.2959246851740775	0.22542570970559928	0.6932609669067159	WGD	15	8007	0.61	2.68875572515981	0.63867	2.55774853225538	0.5904920498058807	0.369695090136058	""	312	0.08012820512820513	0.302953546791386	0	""	5	chr11:50.62|chr11:80.53|chr19:22.33|chr19:18.54|chr20:22.55	0	0	0	0	N	""	C1|0.97|5849; C2|0.71|482; C3|0.43|151; C4|0.28|1446
NSLC-0723-T01	0.9372827064597294	0.2892168499798332	0.13715810035132214	0.22051549204697257	0.17557980152806288	0.9230395523943656	WGD	22	9535	0.31	3.21283830298492	0.31372	3.07999304660791	0.2860103975717555	0.675782162100448	""	629	0.08744038155802862	0.3256409603605684	1	nMut = 419; Ratio = 0.04	1	chr20:22.42	0	0	0	0	N	chr9:5:4.91	C4|0.97|8979; C5|0.54|419
NSLC-0724-T01	0.83265307401998	0.08295204500927313	0.018516692371316295	0.45957421156076156	0.19836469744791432	0.8223811302037982	WGD	18	84520	0.14	3.30303241719842	0.13734	3.37390929359773	0.2768640411869396	0.864671582561315	""	736	0	0.2810896283220247	0	""	2	chr6:64.93|chr6:73.7	1	1	1	0	N	chr4:1:0.6	C1|1.1|84155
NSLC-0725-T01	0.0017682578465083678	0.0017682578465083678	0	0.0017682578465083678	0	0	nWGD	0	125	1	1.99727985674805	0.91	2.0029123888859	0.44582371865499804	0.0147637795275591	|ASCAT_Purity	0		0	0	""	0	""	0	0	0	0	N	""	C1|0.13|123
NSLC-0726-T01	0.95714253938796	0.002562425044413359	0.7365257224640153	0.04724425042580986	9.06617797424245e-4	0.9564017392544532	WGD	22	4444	0.91	4.46716205966722	0.93275	4.33123212628535		0.982907469483271	""	4	0.5	0.9503583086890183	0	""	0	""	0	0	0	0	N	""	C3|0.99|3759; C4|0.79|376; C5|0.32|272
NSLC-0728-T01	0.9480335982378303	0.020726191308856237	0.1734253978274168	0.26320820207776063	0.07017433303045723	0.9453575823185251	WGD	22	156144	0.2	4.17765559772074	0.2076	3.95680484455801		0.977888212368326	""	0		0.3503032478937048	0	""	0	""	1	1	1	0	N	""	C1|1.1|155591
NSLC-0729-T01	0.7956161370340863	0.04425553606497088	0.18075890324962088	0.25906184175976843	0.1914888273237913	0.7713206532347707	WGD	19	4535	0.13	3.18579776582555	0.12714	3.08741272834784	0.3853195771954362	0.89104713537653	""	0		0.43387853754069844	0	""	2	chr5:59.38|chrX:60.66	1	1	1	0	N	""	C2|1.2|4462
NSLC-0731-T01	0.8577185299086496	0.3325392898980338	0.2388264106565949	0.13771247728467537	0.0925738219386984	0.8279655081170423	WGD	20	11362	0.32	3.2624081159739	0.31392	3.17022322108949	0.4235436136152462	0.561321852821261	""	1602	0.10549313358302122	0.37478449558683596	0	""	4	chr3:25.83|chr20:33.84|chrX:19.61|chrX:26.55	0	0	0	0	N	""	C1|1.06|292; C2|0.88|10993
NSLC-0732-T01	0.8056808863193154	0.38957320602880896	0.183548051614086	0.23451608925471532	0.1832048030359187	0.7670955055584837	WGD	18	10266	0.57	3.03693096003835	0.57798	2.87558106415886	0.589273386998856	0.463338618567451	""	1949	0.10826064648537712	0.42306308478854165	0	""	5	chr2:58.78|chr4:46.34|chr12:14.25|chr22:11.04|chr22:15.68	0	0	0	0	N	""	C1|0.95|7767; C3|0.42|2321
NSLC-0733-T01	0.8584103862773491	0.039673050870406214	0.18667412268021719	0.13265132442387723	0.07676143979215055	0.8521453092295094	WGD	20	12827	0.66	3.62552575832412	0.65538	3.43184210829053	0.6302201435113568	0.949802064798719	""	57	0.3157894736842105	0.29571271842831537	0	""	0	""	0	0	0	0	N	""	C1|0.98|11313; C2|0.77|1070; C3|0.36|326
NSLC-0734-T01	0.45521270545782666	0.3369756956456344	0	0.2482503698330791	0.0797545668263078	0.30643400090693934	nWGD	6	20621	0.47	2.01894237905438	0.47893	1.94227781845229	0.5606133663860481	0.190339848852398	""	0		0.09160876366721019	0	""	4	chr2:79.53|chr2:153.9|chr13:50.14|chr22:16.08	0	0	0	0	N	chr15:1:0.11|chr18:1:0.14|chr20:1:1.13	C2|1.00|19170; C5|0.31|1209
NSLC-0737-T01	0.6880855461812563	0.056446369750687654	0.0623124047821598	0.2710523823065324	0.18842687479289078	0.5993946409465588	WGD	13	5606	0.49	2.5321102589738	0.49049	2.43605281260196	0.5347723463699156	0.908026906537776	""	164	0.2682926829268293	0.2787901508869606	0	""	0	""	0	0	0	0	N	""	C1|1.00|4059; C2|0.73|354; C3|0.38|1151
NSLC-0739-T01	0.5748291697364261	0.3566431224904894	0.013870913440272057	0.24423560186686757	0.16502642133760678	0.4746216527394242	nWGD	11	7901	0.33	2.7567093965277	0.32868000000000003	2.61955592636762	0.3012880070998901	0.271789832545038	""	142	0.09859154929577464	0.20749868663078874	1	nMut = 2751; Ratio = 0.35	5	chr1:11.16|chr2:213.68|chr3:106.28|chr18:15.34|chr20:24.15	0	0	0	1	Y	chr9:3:29.33	C3|0.96|5074; C4|0.54|2751
NSLC-0740-T01	0.0759778460071613	6.491826009969032e-6	0	0.07597135418115133	0.0017685654842487148	0.002039994746131477	nWGD	0	5306	0.78	1.89761468126695	0.77844	1.87014411454421	0.7872534966740856	0.761443162473993	""	0		0.002123102978053248	1	nMut = 275; Ratio = 0.05	0	""	0	0	0	0	N	""	C3|1.00|1845; C5|0.46|275; C6|0.20|3112
NSLC-0741-T01	0.16262631239845166	0.001833256759732109	0	0.12653321934689374	0.044934508087420146	0.08729676109020161	nWGD	1	4880	0.6	1.92640656911204	0.5832	1.91430767995893	0.661355761711396	0.792058991343032	""	0		0.05047948056498272	0	""	0	""	0	0	0	0	N	chr9:1:2.75	C2|1.02|3815; C3|0.65|69; C4|0.44|230; C5|0.27|742
NSLC-0742-T01	0.9394347314407775	0.2326716554821476	0.3816473713835196	0.1272272056758881	0.07980616524641661	0.9312945469807651	WGD	21	11134	0.41	4.0593895156936	0.40385	3.83308696848455		0.678979465392958	""	1183	0.32882502113271345	0.6871564327532589	0	""	1	chr16:43.69	0	0	0	0	N	chr9:2:3.03	C3|0.98|10988
NSLC-0743-T01	0.9299324715279229	0.08582400813073378	0.12729633226260254	0.27863981701224294	0.07654907321471673	0.9299324715279229	WGD	22	93466	0.19	4.52110338903792	0.19342	4.51748273055237	0.2599518878259756	0.888295076436376	""	248	0.5766129032258065	0.5165513314586455	0	""	1	chr6:10.93	0	0	0	0	N	""	C2|1|93053
NSLC-0744-T01	0.8994657348604171	0	0.0204906056911839	0.33011285404258334	0.19599220376070375	0.8893373225838591	WGD	20	13588	0.11	3.04517243160335	0.10483	3.04700656235278	0.13812868421392432	0.999902206483435	""	0		0.29976122930673815	0	""	0	""	1	1	1	0	N	""	C2|1.2|13469
NSLC-0746-T01	0.559584250780216	0.02852793795132165	0.0012713748175830954	0.19799294250523186	0.1236242577465718	0.46004585523833336	nWGD	11	6893	0.36	2.36715700510587	0.351	2.28165340382221	0.4096590682118134	0.946638519282264	""	7	0	0.14116002812562595	0	""	0	""	0	0	0	0	N	""	C1|1.05|3939; C2|0.83|401; C3|0.45|2498
NSLC-0749-T01	0.7510832330262305	0.2726041764924598	0.18623983182614762	0.16918179241699474	0.12245493758789586	0.7307718353966144	WGD	18	12314	0.38	3.07263705803524	0.37772	3.00036190693817	0.4003497929672429	0.408946694170014	""	87	0.21839080459770116	0.38047809696918455	1	nMut = 1786; Ratio = 0.15	0	""	0	0	0	0	N	chr21:1:1.68	C2|0.94|10447; C3|0.54|1786
NSLC-0750-T01	0.9215458148436726	0.05831167687020858	0.2973525853498473	0.3414800390766026	0.23542158235656258	0.9050883205062874	WGD	21	10823	0.45	3.41942427308002	0.4617	3.20485977031375	0.44812604354537394	0.907063112739541	""	567	0.25044091710758376	0.5584368185325107	0	""	1	chr5:46.4	0	0	0	0	N	chr17:1:1.29	C2|0.99|10520; C4|0.37|167
NSLC-0752-T01	0.74633599376578	0.07529710866010457	0.25920223947624055	0.19849233874596883	0.18018124791796197	0.746233907211128	WGD	17	9338	0.4	3.34429329472242	0.3964	3.14642329904856	0.5376577936084121	0.843563331460771	""	412	0.16990291262135923	0.49898279245576677	0	""	0	""	0	0	0	0	N	chr9:1:0.29	C3|0.98|8904; C4|0.41|218
NSLC-0755-T01	0.9496582145653292	0.1381007602045709	0.20955070685835275	0.6470289511623156	0.5028496851286394	0.9478935865412039	WGD	22	13354	0.34	3.0255772781401	0.3536	2.87205925587432		0.834868623289175	""	1550	0.6167741935483871	0.9118219331106132	0	""	0	""	0	0	0	0	N	chr13:1:0.18|chr2:1:0.19|chr4:1:0.14|chr8:1:0.06|chr9:2:0.55	C1|1.68|133; C2|0.99|12745; C3|0.39|365
NSLC-0756-T01	0.8768951236054336	0.4912455371562756	0.02514739642631744	0.531769375529395	0.25595358380474625	0.7881055441750824	WGD	16	134175	0.84	2.4814293771204	0.83076	2.5541596002599	0.8323548699441193	0.424573804741725	""	4086	0.42290748898678415	0.38174377653897845	1	nMut = 12815; Ratio = 0.1	9	chr2:242.09|chr4:141.1|chr4:14.83|chr6:34.37|chr6:16.05|chr7:128.69|chr13:38.84|chr17:11.16|chr20:58.78	0	0	0	0	N	chr1:1:0.02|chr15:1:0.11|chr5:1:0.03	C3|0.99|115235; C4|0.64|1434; C5|0.49|12815; C7|0.25|1778
NSLC-0757-T01	0.7824840690772821	0.3906964196073802	0.011036612292978016	0.5675630094621669	0.4574145835848262	0.7394164120376421	WGD	16	6620	0.37	2.19222721418203	0.37888	2.0426593823545	0.42128655962158523	0.435325861700836	""	120	0.18333333333333332	0.5203855839605082	0	""	8	chr1:120.81|chr1:105.65|chr8:106.25|chr9:43.21|chr10:27.72|chr12:37.16|chr15:15.02|chr21:33.45	0	0	0	0	N	""	C3|0.99|5803; C4|0.44|765
NSLC-0760-T01	0.7621483975425343	0.21664126285963486	0.09976717755711961	0.16541949996736058	0.10931727155700836	0.7326350483232892	WGD	16	6481	0.41	3.10757463355156	0.42107	2.95690305173062	0.43434497945961165	0.668455985963201	""	443	0.033860045146726865	0.1808899214258571	1	nMut = 594; Ratio = 0.09	0	""	0	0	0	0	N	""	C1|0.93|5845; C2|0.47|594
NSLC-0761-T01	0.8615122452111827	0.28598439406135173	0.24678530653502234	0.23320269786907438	0.17002041182586328	0.8364588006642454	WGD	20	7403	0.3	3.2464708934585	0.291	3.19281495923372	0.30470667178682037	0.602585956995132	""	1407	0.2835820895522388	0.5334671604883133	0	""	1	chr2:147.96	0	0	0	0	N	""	C2|0.99|7272
NSLC-0762-T01	0.8737962174813075	0.3691999550133646	0.0504103832869588	0.3139781692471115	0.2025161447946837	0.8062061704188552	WGD	18	6929	0.32	2.96403604564962	0.31168	2.81413428603828	0.269357435050654	0.594360974032107	""	257	0.19066147859922178	0.2920446172725744	1	nMut = 796; Ratio = 0.11	3	chr9:23.53|chr16:12.89|chr17:11.82	0	0	0	0	N	""	C2|0.99|6057; C3|0.52|796
NSLC-0763-T01	0.6500538781473608	0.11139619231531196	0.10700318912759049	0.3574281567040175	0.07188944495724621	0.3545361229203551	nWGD	9	4574	0.12	2.54646231296303	0.12012	2.4598672081073	0.24437745638942368	0.66185678406911	""	0		0.2013447279614587	0	""	4	chr2:242.09|chr5:18.89|chr7:63.81|chr12:59.51	1	1	1	0	N	""	C3|1.1|4494
NSLC-0765-T01	0.7360100483872575	0.47392591503941334	0.2167208440620117	0.17268130431445558	0.08668034750237545	0.63919164909576	WGD	16	6579	0.53	2.77355901943216	0.5353	2.67854243970997	0.5697448225500819	0.290191664507666	""	1551	0.12637008381689233	0.3438360343610075	0	""	6	chr4:41.02|chr5:17.37|chr5:27.92|chr6:35.58|chr7:12.83|chr15:18.82	0	0	0	0	N	""	C1|0.98|4316; C2|0.42|2204
NSLC-0766-T01	0.0022199065781005204	0.0022199065781005204	0	0.0022199065781005204	0	0	nWGD	0	2196	1	2.00159070165318	0.998	2.00703588926337	0.2077792841872459	0.00396325374516709	BB_Purity|ASCAT_Purity	0		0	0	""	0	""	0	0	0	0	N	""	C1|1.01|122; C3|0.15|2051
NSLC-0767-T01	0.6588389950598306	0.007776374843123814	0	0.6452253406389726	0.29715668014025026	0.2909574675348641	nWGD	7	47205	1	2.1604898000826	1	2.00003783944362	0.9986293885410596	0.759715499195068	BB_Purity|ASCAT_Purity|CCUBE_Purity	0		0.2932539055763311	1	nMut = 8435; Ratio = 0.18	0	""	1	0	0	0	N	""	C1|1.536|485; C2|1.019|20562; C3|0.855|1354; C4|0.813|698; C5|0.578|4374; C6|0.460|8435; C7|0.286|2220; C8|0.178|3066; C9|0.089|2971
NSLC-0768-T01	0.27831791213917834	2.469908257669437e-4	7.607543798719422e-5	0.15544870031550542	0.15339394731631728	0.27831791213917834	nWGD	5	1259	0.37	2.14801035498724	0.35668	2.24115257135665	0.3726283939307137	0.988872040861848	""	0		0.15976084000088953	0	""	0	""	0	0	0	0	N	""	C1|1.07|880; C2|0.78|54; C3|0.40|300
NSLC-0769-T01	0.17129443490727633	0.059856071291660845	0	0.1526299287021822	0	0.02248756896484175	nWGD	1	4211	0.22	1.79722861635906	0.22	1.86449174756297	0.3049383259921729	0.481476626267623	""	0		0.0010825753941675273	0	""	2	chr15:79.27|chr17:22.59	1	1	1	0	N	""	C1|1.14|1114; C2|0.86|3080
NSLC-0770-T01	0.1778490775901273	0.09555780558382071	0	0.1251751020942575	0.013654803630549127	0.07085800805360408	nWGD	1	5943	0.38	1.8361618966079	0.38874	1.88772833960335	0.46606992969761996	0.128557275992574	""	0		0.015164470586146239	0	""	3	chr5:47.09|chr5:131.15|chr7:62.49	0	0	0	1	Y	chr18:2:47.93	C2|0.93|4712; C4|0.33|1076
NSLC-0771-T01	0.002058313656387211	0.0017297154835560324	0	0.0020085426603912815	2.3754204030988986e-8	5.249736351270008e-5	nWGD	0	2021	1	2.00167623372655	0.9	2.00926732180125	0.7494233385382876	0.0021100828862624	|ASCAT_Purity	0		2.6162637933347038e-8	0	""	0	""	0	0	0	0	N	""	C2|0.87|366; C3|0.56|192; C4|0.33|102; C5|0.17|1342
NSLC-0772-T01	0.4068940906543572	0.05406980914579527	0.0060495814565830934	0.1798352616059744	0.011075763510174592	0.25123783812730793	nWGD	5	5226	0.23	2.1035023946388	0.22011	2.37613834673354	0.28569225694317224	0.849891896386845	""	19	0.2631578947368421	0.020748036741959016	0	""	0	""	0	0	0	0	N	chr9:1:0.76	C3|0.97|4864; C4|0.59|249
NSLC-0773-T01	0.6803795246920822	0.3337191562634605	0.021494738455189358	0.4324361574910946	0.23256038254247896	0.4966169256170571	nWGD	11	7478	0.37	2.19204161465793	0.38221	2.0450685028928	0.47176798536579495	0.454990998754161	""	303	0.09900990099009901	0.2595648403292677	0	""	4	chr7:63.6|chr11:14.75|chr16:43.69|chrX:93.52	0	0	0	1	Y	chr13:1:95.89|chr15:1:0.38|chr8:1:9.04	C2|0.94|6350; C3|0.44|1079
NSLC-0774-T01	0.7602010641872189	0.39530999509598747	0.07726335886509635	0.2066500889221967	0.1368953765453029	0.6951257422673461	WGD	16	10696	0.53	3.01010657592326	0.54378	2.86250516310902	0.5792054874620862	0.407526605323605	""	548	0.072992700729927	0.21450310306203219	0	""	7	chr1:57.57|chr1:22.1|chr8:11.03|chr11:10.26|chr13:95.7|chr20:37.88|chrX:51.87	0	0	0	0	N	""	C1|0.97|7939; C2|0.74|365; C3|0.41|2316
NSLC-0775-T01	0.3449836921512419	0.08867717670724767	0	0.12846024434208977	0.0631310208398561	0.2823507440911887	nWGD	6	4030	0.29	2.17992893928651	0.3016	2.23152682612793	0.3793482876806663	0.740432860318863	""	0		0.06965972723773174	1	nMut = 923; Ratio = 0.23	0	""	0	0	0	0	N	chr3:1:1.21|chr9:2:2.64	C3|0.90|3027; C4|0.49|923
NSLC-0776-T01	0.8803579026418338	0.026132069991996337	0.2826643731425475	0.27536265944279387	0.22703404154928306	0.8716051528406809	WGD	21	11928	0.18	3.40202086788257	0.18072	3.30433021778947	0.30127892181394317	0.957453939824735	""	0		0.5575662852784617	0	""	0	""	0	0	0	0	N	""	C1|1|11821
NSLC-0777-T01	0.8137526918680531	0.4789899266526827	0.2635658301973542	0.23331774904686198	0.2256228158221779	0.8050393546887312	WGD	19	8715	0.47	3.04703592386914	0.46201	2.94301166608619	0.5472297347266387	0.382052749955062	""	2607	0.14806290755657844	0.49977020252518256	0	""	2	chr5:63.34|chr18:15.2	0	0	0	0	N	""	C2|1.00|4803; C3|0.44|3835
NSLC-0778-T01	0.2633444182513398	0.05346923787375028	0	0.1974726508751461	0.007012047367201196	0.05621580189201723	nWGD	0	4307	0.44	1.8758146148454	0.43428	1.88703294382259	0.5771918417412383	0.657335896526624	""	0		0.011616115412125946	0	""	0	""	1	0	0	0	N	chr18:1:3.14	C1|1.20|183; C2|0.94|2757; C3|0.66|779; C4|0.35|562
NSLC-0779-T01	0.11348315696648177	0.0025510685625299645	0	0.11276584221578718	0.0017824637520313634	0.0024997785027259544	nWGD	0	4697	0.85	1.86862619746845	0.84915	1.86262626815427	0.8376800305637596	0.977785914805322	""	0		0.0018782503411434739	0	""	0	""	0	0	0	0	N	""	C2|1.00|1117; C3|0.38|109; C4|0.13|3394
NSLC-0780-T01	0.3742051241640542	0.07702575578967888	0.0015318083224303489	0.22437643570594742	0.017179126464200847	0.17634406734063635	nWGD	4	2707	0.19	1.9587905261406	0.18544	2.20772428270576	0.2684914674041436	0.695885479841031	""	0		0.0218048123975615	0	""	0	""	0	0	0	0	N	""	C2|1|2677
NSLC-0781-T01	0.0013933896062662723	0.0011578910873420482	0	0.0011578910873420482	9.207149277581357e-4	0.0012189670068633793	nWGD	0	1797	1	1.98266420702435	0.956	1.99155471585686	0.5742430975766829	7.6800872061515e-4	BB_Purity|ASCAT_Purity	0		0.0010151528032180236	1	nMut = 661; Ratio = 0.37	0	""	0	0	0	0	N	""	C2|0.46|661; C3|0.40|637; C4|0.16|470
NSLC-0782-T01	0.6693728064050382	0.028924889506091	0	0.6627458813289184	0.3561774896137984	0.35917195977053124	nWGD	3	43179	1	2.05163262679102	1	2.00240078192122	0.9875665851486779	0.823131895274164	BB_Purity|ASCAT_Purity|CCUBE_Purity	0		0.37160452158531193	1	nMut = 12877; Ratio = 0.3	0	""	0	0	0	0	N	""	C2|1.01|22268; C4|0.80|623; C5|0.49|12877; C6|0.24|2843; C7|0.10|1689
NSLC-0783-T01	0.002042581774928688	0.002042581774928688	0	0.0017907750051786887	0.0017907750051786887	0.002153443033899027	nWGD	0	4245	1	2.0425233185107	0.95	2.0451781824213	0.2238360638422338	2.45189151566442e-4	|ASCAT_Purity	0		0.001968892997083201	0	""	0	""	0	0	0	0	N	""	C1|1.08|820; C4|0.35|312; C5|0.17|3076
NSLC-0784-T01	0.25359252535989835	0.025627754849067163	0	0.14104297538109972	7.820966102962986e-4	0.11946648179896163	nWGD	3	6051	0.7	1.94797745902033	0.7049	1.89324212729253	0.6978420078343475	0.736520566548397	""	0		0.001344108075652958	0	""	0	""	0	0	0	0	N	chr19:1:0.38|chr9:1:1.3	C1|0.97|3419; C2|0.65|1040; C4|0.23|1523
NSLC-0785-T01	0.32181987206614077	0.21293051475469793	0.0025214077086669453	0.16751329914600302	3.917841404189698e-5	0.15632490402556384	nWGD	2	3212	0.44	2.16619295022316	0.45936	2.2160324188882	0.41359300053502157	0.150579954525765	""	7	0	0.00270265780037629	0	""	1	chr10:43.27	0	0	0	1	Y	chr5:1:73.48	C1|1.04|1612; C2|0.77|985; C3|0.37|573
NSLC-0786-T01	0.16830053190245406	0.005004637320454892	0	0.15215604915765849	2.361134888730262e-5	0.01781127891868991	nWGD	0	3297	0.52	1.87008834532795	0.5304	1.86659791217568	0.5689268507149371	0.293323289661295	""	0		0.002150159482258682	1	nMut = 177; Ratio = 0.05	1	chr9:19.25	0	0	0	0	N	chr9:2:5.03	C2|1.01|2030; C3|0.87|332; C4|0.48|177; C5|0.28|700
NSLC-0787-T01	0.313783438550936	0.19687745630119963	0	0.1991090403800179	0.05799360972783114	0.18488489794962967	nWGD	3	4039	0.22	2.12587450208	0.21868	1.99004618270006	0.292295236263004	0.241317911828717	""	0		0.07057684538611086	0	""	2	chr6:17.09|chr15:12.44	1	1	1	0	N	chr9:1:8.6	C2|1.31|511; C3|0.94|3463
NSLC-0788-T01	0.9218208116551079	0.12241691601506875	0.10886655731020738	0.4296427706508074	0.16943069061642893	0.9190425127712333	WGD	21	4839	0.64	3.02453818640088	0.6336	2.87310499870959	0.69837470620027	0.669380415603682	""	441	0.3854875283446712	0.4313956117935166	0	""	1	chr13:36.63	1	1	1	0	N	""	C2|1.14|1138; C3|1.01|2670; C4|0.71|377; C5|0.25|593
NSLC-0789-T01	0.21520635189448092	0.004726678491744776	0	0.15097380011359968	2.496358994371671e-4	0.0679819626196358	nWGD	1	2420	0.86	1.92269977167596	0.85828	1.88102910268233	0.8732581815956353	0.977058017737155	""	0		4.8590014337624555e-4	0	""	0	""	0	0	0	0	N	chr9:1:0.57	C3|0.99|1891; C4|0.74|50; C6|0.31|178; C7|0.15|238
NSLC-0790-T01	0.8790815080830325	0.08709750332735115	4.755789598704254e-6	0.8574487699094446	0.06494641740937405	0.10279663358035607	nWGD	2	184275	1	1.92682427716028	1	1.45595949062084	0.9486082195170521	0.782902440919773	BB_Purity|ASCAT_Purity	0		0.07527715617048605	1	nMut = 26156; Ratio = 0.14	0	""	1	1	0	0	Y	chr10:9:0.58|chr15:1:0.32|chr16:15:1.2|chr17:1:0.06|chr2:2:7.93|chr5:18:0.78|chr6:4:0.28|chr8:1:0|chr9:2:0.3|chrX:13:2.1	C1|1.104|12892; C2|1.005|3432; C3|0.859|22805; C4|0.700|29740; C5|0.535|26156; C6|0.404|40877; C7|0.263|20168; C8|0.169|21295; C9|0.099|2831
NSLC-0791-T01	0.2199208720975418	0.0013969369996041344	0	0.20393558525566582	0.016731778968428663	0.03565048025738054	nWGD	0	2729	0.54	1.8478793846324	0.55242	1.80059340821506	0.5953231886701188	0.898316341618309	""	0		0.01826326032583885	1	nMut = 170; Ratio = 0.06	0	""	0	0	0	0	N	""	C1|0.97|2211; C2|0.85|52; C3|0.45|170; C4|0.20|270
NSLC-0792-T01	0.0325591180930016	9.212820593793756e-4	0	0.0325591180930016	9.205456790544148e-4	9.705083557865331e-4	nWGD	0	1273	0.76	1.95999683422059	0.75012	1.95523755513321	0.8976496816240481	0.90479408032433	""	0		0.00100772703737153	0	""	0	""	1	1	1	0	N	""	C1|1.20|537; C3|0.58|72; C4|0.44|385; C5|0.19|260
NSLC-0793-T01	0.1785182526530113	0.0035761244841727995	0.027320860155418934	0.11682320676675638	0.058754107168273256	0.12786515074408367	nWGD	3	8033	0.54	2.02797089465152	0.5238	2.11239403718044	0.6182837795525045	0.866940835740237	""	6	0.16666666666666666	0.09870617558353684	0	""	0	""	1	0	0	0	N	chr9:3:8.4	C2|1.15|100; C3|0.98|3237; C5|0.38|239; C6|0.19|4336
NSLC-0794-T01	0.29937471871413934	0.03078365894079139	6.552857818353651e-4	0.19875478172828223	0.01711743844592987	0.07309832999803191	nWGD	0	28157	0.31	1.92803101995473	0.29605	1.90199599737525	0.3289090384421858	0.713262373235652	""	48	0.0625	0.021491264413014372	0	""	0	""	0	0	0	0	N	""	C2|1.06|2663; C3|0.89|6970; C4|0.42|18389
NSLC-0795-T01	0.34814181288971385	0.2050328654308634	0	0.25819696966649214	1.824854039975647e-4	0.04460179586645798	nWGD	0	5735	0.38	1.77740701737097	0.36936	1.75659245428777	0.36464503852059893	0.209200335665532	""	0		6.757080085712421e-4	0	""	5	chr1:105.66|chr9:77.69|chr12:98.73|chrX:54.79|chrX:93.55	1	0	0	1	Y	chr10:1:86.87	C1|1.26|61; C2|1.00|2993; C3|0.35|2604
